9.230885912372450708e-01 8.290572705563847844e-02 1.000000000000000000e+00
1.285554855640149707e-01 6.317196228319010842e-01 -1.000000000000000000e+00
8.246970496890331237e-01 3.823052458996295533e-01 1.000000000000000000e+00
9.055529060528988428e-01 2.777230606687238756e-01 1.000000000000000000e+00
6.561356659271463387e-01 6.420483868020542273e-01 1.000000000000000000e+00
4.143587566730682070e-01 1.483265809700121673e-01 -1.000000000000000000e+00
9.459342019507521737e-01 7.152539512601395755e-01 1.000000000000000000e+00
3.684431532208236604e-01 1.324191501647993263e-01 -1.000000000000000000e+00
3.572031755861515556e-02 1.454625486995616557e-01 -1.000000000000000000e+00
9.829576328514355588e-01 5.147887706505036576e-01 1.000000000000000000e+00
1.575276713238596971e-01 7.009863865441920971e-01 -1.000000000000000000e+00
1.975958852337663663e-01 6.682763987280071483e-01 -1.000000000000000000e+00
4.698718115055877664e-01 4.123347243262220907e-02 -1.000000000000000000e+00
7.655423590211667406e-01 5.321170492361861903e-01 1.000000000000000000e+00
3.026134996500500218e-01 3.299028884096431025e-01 -1.000000000000000000e+00
7.232843386698758481e-01 9.652154687161684787e-02 -1.000000000000000000e+00
6.316204607897328849e-01 5.797989679662983731e-01 1.000000000000000000e+00
6.541361861610696105e-01 9.291220849603291088e-01 1.000000000000000000e+00
4.602776324480689629e-01 9.980857089918121483e-01 1.000000000000000000e+00
4.704412846474549381e-01 5.616762394357640575e-01 1.000000000000000000e+00
6.099850886769679903e-01 3.253200250906829183e-01 -1.000000000000000000e+00
9.682822521956270245e-01 5.363121627141403946e-01 1.000000000000000000e+00
2.654021449779161435e-01 9.895234184954991852e-01 1.000000000000000000e+00
9.716725629316013135e-01 1.251266796346488519e-01 1.000000000000000000e+00
2.249018795674013749e-01 6.780899104669942945e-01 -1.000000000000000000e+00
6.275314088793735312e-01 6.397615540007096646e-01 1.000000000000000000e+00
7.821005717197511142e-01 6.406921801141666206e-01 1.000000000000000000e+00
9.104670244165677939e-01 7.140386431811254209e-01 1.000000000000000000e+00
8.388653909829117961e-01 9.709870509795585081e-01 1.000000000000000000e+00
6.548877354211897206e-01 8.266260724732366061e-02 -1.000000000000000000e+00
4.516145970861239478e-01 7.255907809454359425e-01 1.000000000000000000e+00
2.379891991172969901e-01 5.278296167690810226e-02 -1.000000000000000000e+00
9.745912594679939644e-02 3.984885146285004343e-01 -1.000000000000000000e+00
1.497207193837445383e-01 8.615276463845206179e-01 1.000000000000000000e+00
8.410456795180587530e-01 1.827592957496326775e-01 1.000000000000000000e+00
1.200550490475174037e-01 1.601656208420533245e-01 -1.000000000000000000e+00
8.575388160179047148e-01 2.311547307234051996e-02 -1.000000000000000000e+00
7.582310201564890217e-01 6.504504902180042736e-01 1.000000000000000000e+00
2.191503052757639569e-01 4.372504442001439173e-01 -1.000000000000000000e+00
7.918744777426168779e-01 3.063990423531688378e-01 1.000000000000000000e+00
1.396787985437463186e-01 1.581361003407104615e-01 -1.000000000000000000e+00
7.318881557707527241e-01 3.398074612689037099e-01 1.000000000000000000e+00
9.494126612269402354e-01 8.347692747345880626e-02 1.000000000000000000e+00
9.882556119052134935e-01 4.884953705142128788e-01 1.000000000000000000e+00
3.076024067942838558e-01 6.989854971682816220e-01 1.000000000000000000e+00
6.843074082680015158e-01 8.093857385268575788e-01 1.000000000000000000e+00
4.604323122649179867e-01 6.713761017079340476e-01 1.000000000000000000e+00
9.569592333145631180e-01 5.311251224766280199e-01 1.000000000000000000e+00
9.382088063096963859e-01 4.337911138348538032e-01 1.000000000000000000e+00
7.518078716698031183e-01 1.544210858397714325e-01 -1.000000000000000000e+00
1.296518891785369831e-01 8.933824106611811811e-01 1.000000000000000000e+00
5.074019066072879003e-01 4.256168058243325891e-01 -1.000000000000000000e+00
8.707871365673248709e-01 4.990187467672932975e-01 1.000000000000000000e+00
9.694845837306833580e-01 7.700729816297166019e-01 1.000000000000000000e+00
3.927351735062288851e-01 3.860323053818717209e-01 -1.000000000000000000e+00
7.048908131232790586e-01 8.580973051430287324e-01 1.000000000000000000e+00
9.994450152418563604e-01 1.462684681947967746e-02 1.000000000000000000e+00
1.271315539992134980e-01 5.091867633518665226e-02 -1.000000000000000000e+00
6.434274768743148964e-01 6.436659083719706853e-01 1.000000000000000000e+00
3.321756291714432763e-01 1.941449743081800072e-01 -1.000000000000000000e+00
9.721137078639074947e-02 1.779172214415194464e-01 -1.000000000000000000e+00
3.960438679005900964e-01 1.113435399422546546e-02 -1.000000000000000000e+00
2.527469842136436107e-01 2.968781613918400897e-01 -1.000000000000000000e+00
7.199508357429460492e-01 5.163173410071761893e-01 1.000000000000000000e+00
5.645886058318649869e-01 9.803053717849609106e-01 1.000000000000000000e+00
9.768844639415983355e-01 9.187035794560084456e-01 1.000000000000000000e+00
8.397118623055367381e-01 3.143720223419446125e-01 1.000000000000000000e+00
6.282491138268894160e-01 2.438369094888589439e-01 -1.000000000000000000e+00
7.366840219796187972e-01 7.682870453143195721e-01 1.000000000000000000e+00
5.541056868924063572e-01 9.257259392671056686e-01 1.000000000000000000e+00
5.586604043588316859e-01 7.395860620173654310e-01 1.000000000000000000e+00
6.779122893705658015e-02 9.002716425146726209e-01 -1.000000000000000000e+00
1.086971343180195282e-01 3.845410654667491546e-02 -1.000000000000000000e+00
6.148364653594071694e-01 1.631135679198381094e-01 -1.000000000000000000e+00
8.828826027876564009e-01 7.449934224839694918e-01 1.000000000000000000e+00
8.471219895726980198e-01 5.908672957557487004e-01 1.000000000000000000e+00
4.994048866304359180e-01 3.250564916332072674e-01 -1.000000000000000000e+00
1.731361115695770891e-01 5.869253128325935265e-01 -1.000000000000000000e+00
2.264422665830273518e-01 1.602243799569480487e-01 -1.000000000000000000e+00
3.452892833571168385e-01 2.808839284413280346e-01 -1.000000000000000000e+00
9.864459663760214436e-01 3.875853764972932991e-01 1.000000000000000000e+00
2.708721112875455139e-01 9.107293169071538630e-01 1.000000000000000000e+00
9.750156521171893242e-01 9.010154377956147709e-02 1.000000000000000000e+00
8.123206852511999365e-02 6.816758686030305325e-01 -1.000000000000000000e+00
3.657681841452111726e-01 1.197071484606438974e-01 -1.000000000000000000e+00
5.876051193989652033e-01 8.979240120997564745e-01 1.000000000000000000e+00
8.202259855417981527e-02 7.149739433301117719e-01 -1.000000000000000000e+00
6.022426663865296792e-01 6.042483230547218698e-01 1.000000000000000000e+00
6.311186600769983501e-01 4.331468481322213737e-01 1.000000000000000000e+00
8.334804798525489167e-01 4.943921277884731902e-01 1.000000000000000000e+00
8.505926192992694368e-01 3.105445810846447774e-01 1.000000000000000000e+00
3.419648996589024215e-01 4.836565489535182838e-01 -1.000000000000000000e+00
2.303140992906891338e-01 2.559206247570885440e-01 -1.000000000000000000e+00
8.962023626758464090e-01 7.254023045093099809e-01 1.000000000000000000e+00
3.530744979895672486e-01 5.435177325381120861e-01 -1.000000000000000000e+00
8.119956813080584368e-01 5.121345314100023138e-03 -1.000000000000000000e+00
8.977320689318815106e-01 5.110055883447105485e-01 1.000000000000000000e+00
9.631357568548367665e-01 6.919595592706828668e-02 1.000000000000000000e+00
1.600336550369373390e-01 9.533037789613425517e-01 1.000000000000000000e+00
6.335931582301419507e-01 4.601801128116933537e-01 1.000000000000000000e+00
5.515582048826017658e-02 9.864544863384934192e-01 1.000000000000000000e+00
5.769835216496406183e-01 7.941476621875903641e-01 1.000000000000000000e+00
6.500318495228570859e-01 7.112275890552230972e-01 1.000000000000000000e+00
7.337775355045730308e-01 2.043484582669591321e-01 -1.000000000000000000e+00
3.635899578769516971e-01 8.101263618986511705e-01 1.000000000000000000e+00
5.469106993276723339e-01 4.068901110406119015e-01 -1.000000000000000000e+00
6.718043875609919224e-01 6.684661442533830211e-01 1.000000000000000000e+00
8.458613775085351838e-01 1.215233726257536340e-03 -1.000000000000000000e+00
1.342714727360707627e-01 3.535679524403390062e-02 -1.000000000000000000e+00
4.295843723416774562e-01 2.932487607209142144e-01 -1.000000000000000000e+00
9.243474019437870615e-01 1.803316977953154376e-01 1.000000000000000000e+00
5.206549676254006442e-01 8.943259698376929689e-01 1.000000000000000000e+00
1.392695253826489177e-01 5.216299477290432529e-01 -1.000000000000000000e+00
3.322607495871312544e-01 4.380276016982750376e-01 -1.000000000000000000e+00
6.174964213999578622e-01 8.115697878898239237e-01 1.000000000000000000e+00
2.902794187122705871e-01 1.259548558826564246e-01 -1.000000000000000000e+00
9.549279932493129897e-01 4.875889325788501649e-01 1.000000000000000000e+00
8.463410022924788834e-01 2.785164181372358216e-01 1.000000000000000000e+00
2.639241361305146860e-01 9.936990234615947770e-01 1.000000000000000000e+00
2.332357204617415691e-01 7.088083003775610402e-01 -1.000000000000000000e+00
5.961324755568098155e-01 3.104652676532798639e-01 -1.000000000000000000e+00
9.624004995109196603e-01 5.624518134699553196e-01 1.000000000000000000e+00
2.875255965326558583e-01 7.420724760595053260e-01 1.000000000000000000e+00
6.595952775303851601e-01 6.621069774846479739e-01 1.000000000000000000e+00
6.054500288569911737e-01 8.693307311420456207e-01 1.000000000000000000e+00
8.971054842369042825e-01 4.095036865401832094e-01 1.000000000000000000e+00
4.339349854066670842e-01 2.048042878113852661e-01 -1.000000000000000000e+00
5.306638792780793423e-01 2.606954363268143560e-02 -1.000000000000000000e+00
8.041049297271676277e-01 5.071295949146847892e-02 -1.000000000000000000e+00
9.558565375468358605e-01 7.990094401004176339e-01 1.000000000000000000e+00
6.681585774476879180e-01 2.231327871113684136e-01 -1.000000000000000000e+00
1.335491160365577246e-01 9.621167192806835411e-01 1.000000000000000000e+00
7.652003836189863462e-01 4.416913075328957605e-01 1.000000000000000000e+00
5.539347774996539187e-03 1.263348884728684451e-01 -1.000000000000000000e+00
7.880340535511866085e-01 4.044497171486608478e-01 1.000000000000000000e+00
5.765494651823245276e-01 2.931168385842721769e-01 -1.000000000000000000e+00
1.604814643841190325e-01 4.125779485517815370e-01 -1.000000000000000000e+00
9.306401062803406621e-01 5.309419044927198295e-01 1.000000000000000000e+00
7.692975358691256371e-02 2.782037016329563794e-02 -1.000000000000000000e+00
6.236350515793757099e-01 6.093288848837052907e-02 -1.000000000000000000e+00
6.828203862806841995e-01 6.587196577714794499e-01 1.000000000000000000e+00
5.297848817442315505e-01 2.342208855399295908e-01 -1.000000000000000000e+00
9.432486053745943178e-01 8.702462868152542885e-01 1.000000000000000000e+00
9.722796137743562328e-01 3.757518954875589401e-01 1.000000000000000000e+00
8.349928913526050156e-01 2.488435565086325463e-01 1.000000000000000000e+00
3.840254470268411602e-01 1.935418553771893757e-01 -1.000000000000000000e+00
6.862851955649837965e-01 2.376540142743722717e-01 -1.000000000000000000e+00
8.045334040575197188e-01 8.148342774868052585e-01 1.000000000000000000e+00
5.214818347294473133e-01 6.253111050147149852e-01 1.000000000000000000e+00
7.316759351039662240e-01 9.586412304419447139e-01 1.000000000000000000e+00
9.413674038034934854e-01 2.146897255368042101e-01 1.000000000000000000e+00
2.707201464105031263e-01 4.143391831243966594e-01 -1.000000000000000000e+00
8.213834828659550835e-01 3.516195307971384798e-01 1.000000000000000000e+00
6.674788519960173083e-03 6.374012660051531221e-01 -1.000000000000000000e+00
9.418287675287451144e-02 7.696406203299392956e-01 -1.000000000000000000e+00
3.895480983779505690e-01 8.930715153048377486e-01 1.000000000000000000e+00
6.891691037619842586e-01 1.962077401011043110e-01 -1.000000000000000000e+00
4.265503183624689276e-01 1.004766499306396499e-01 -1.000000000000000000e+00
2.358620037394260072e-01 6.760340708966369183e-01 -1.000000000000000000e+00
1.887488289283564269e-01 1.133481007352052927e-01 -1.000000000000000000e+00
4.456404839355608827e-01 4.619099176175813781e-01 -1.000000000000000000e+00
7.693369000230720900e-01 3.798028262206362138e-01 1.000000000000000000e+00
3.221202798636101372e-01 2.148759721216940699e-01 -1.000000000000000000e+00
6.645429356484133798e-01 8.802963465840927260e-01 1.000000000000000000e+00
3.278784299318779905e-01 9.794204317515912139e-01 1.000000000000000000e+00
8.836440664412362755e-01 7.235486310175475166e-01 1.000000000000000000e+00
5.179029964537730235e-01 6.680890429582589940e-01 1.000000000000000000e+00
6.680040672153552128e-01 3.015288277945654682e-01 -1.000000000000000000e+00
9.527956751010494552e-01 1.992184460876842422e-01 1.000000000000000000e+00
4.750470404694872029e-01 4.933463021192630027e-01 -1.000000000000000000e+00
8.053980742749370370e-01 3.230518251273154506e-01 1.000000000000000000e+00
3.300991164972844061e-02 6.820886254372691138e-01 -1.000000000000000000e+00
3.752034061071660709e-01 3.298566051417772815e-01 -1.000000000000000000e+00
2.940555803196587270e-01 4.482979151499311143e-01 -1.000000000000000000e+00
5.979134012853165592e-01 9.505852229375998386e-01 1.000000000000000000e+00
9.979784630802593925e-01 5.710140972190989039e-01 1.000000000000000000e+00
3.932115970002025840e-01 7.020794591969802267e-01 1.000000000000000000e+00
2.838092348135564658e-01 6.096529559888252958e-01 -1.000000000000000000e+00
4.585953849259540860e-01 8.319964033195941244e-01 1.000000000000000000e+00
2.707619009068842342e-01 7.543628278893886874e-01 1.000000000000000000e+00
6.346860216363262586e-01 5.221284263357705013e-01 1.000000000000000000e+00
8.585551386173048138e-01 1.372168885141493710e-01 -1.000000000000000000e+00
6.117759880671841399e-01 4.991364017240583761e-01 1.000000000000000000e+00
3.411677657301253053e-01 6.874123746085991638e-02 -1.000000000000000000e+00
2.387624539566651771e-01 7.428152803451021358e-01 -1.000000000000000000e+00
8.293191232948724512e-01 1.372805060936924670e-01 -1.000000000000000000e+00
1.277105530897703067e-01 3.417697655920322042e-01 -1.000000000000000000e+00
9.188760554839687789e-01 4.465704906026349841e-01 1.000000000000000000e+00
9.612554973356457477e-01 6.915380849784117379e-01 1.000000000000000000e+00
8.641802306983418225e-01 8.899410313104777481e-01 1.000000000000000000e+00
6.884992010180274180e-01 9.093044193774157957e-01 1.000000000000000000e+00
2.970481728023330881e-01 5.145454142290484256e-02 -1.000000000000000000e+00
9.760374761686196887e-02 1.842368859165165462e-01 -1.000000000000000000e+00
5.493395241804981399e-01 5.181442889360459159e-01 1.000000000000000000e+00
6.498271576950894746e-01 2.019784254597303264e-01 -1.000000000000000000e+00
1.082083390404691148e-01 3.796789475384334533e-01 -1.000000000000000000e+00
2.115772736852779001e-01 9.413436373412916724e-01 1.000000000000000000e+00
8.932923412976205846e-01 9.802737529908200909e-01 1.000000000000000000e+00
8.703191525416872354e-01 6.440460636579542486e-01 1.000000000000000000e+00
6.041645296731049664e-01 7.023481311707179264e-01 1.000000000000000000e+00
8.933940020049375708e-01 1.778112014318973255e-01 1.000000000000000000e+00
5.935963306394432815e-01 1.889002041165626089e-01 -1.000000000000000000e+00
1.153160168869488134e-01 2.582007126543331976e-01 -1.000000000000000000e+00
9.736510073864168557e-01 1.137111736245038918e-01 1.000000000000000000e+00
3.293475164759562812e-01 5.179139017369660536e-02 -1.000000000000000000e+00
8.012979458366445984e-01 8.770715481157294047e-01 1.000000000000000000e+00
5.544054037288819181e-01 6.447248193122645521e-02 -1.000000000000000000e+00
7.623458717678649466e-01 6.140827490267212196e-01 1.000000000000000000e+00
1.506888497495735280e-01 8.869811100744138255e-01 1.000000000000000000e+00
5.580543387802392452e-01 2.657327957873588664e-01 -1.000000000000000000e+00
2.437953425591659062e-01 6.428030606432141303e-01 -1.000000000000000000e+00
6.712297593190730272e-02 5.644277991432583574e-01 -1.000000000000000000e+00
2.292101887526714066e-01 2.689318814003612834e-01 -1.000000000000000000e+00
5.750204852189193527e-01 7.456942115799602977e-01 1.000000000000000000e+00
7.747808370824641466e-01 4.080212662292307391e-01 1.000000000000000000e+00
5.324233890749781040e-01 2.158375104514014264e-01 -1.000000000000000000e+00
3.283253084977399983e-01 4.332065191496047296e-01 -1.000000000000000000e+00
1.785430101959876170e-01 5.975016854500075913e-01 -1.000000000000000000e+00
5.880991665171695360e-01 3.530029228881205183e-01 -1.000000000000000000e+00
5.262101833642893745e-01 6.894974905458706171e-02 -1.000000000000000000e+00
1.137141820402489678e-01 6.978539545576760705e-01 -1.000000000000000000e+00
6.745618720090383880e-01 5.523750438652564876e-01 1.000000000000000000e+00
6.903742158949643937e-02 4.672846705394290145e-01 -1.000000000000000000e+00
2.003774188278230062e-01 5.172452578743378382e-01 -1.000000000000000000e+00
7.901974532023882114e-01 3.871731549027227492e-01 1.000000000000000000e+00
9.622114905597974888e-01 1.473361859801303186e-02 -1.000000000000000000e+00
7.240048427789667063e-01 3.419146215939972144e-03 -1.000000000000000000e+00
1.673084440277002871e-01 6.778217135597421894e-01 -1.000000000000000000e+00
3.540423959380056829e-02 6.943621709736170766e-01 -1.000000000000000000e+00
1.970801575691656371e-01 6.034942838684118627e-01 -1.000000000000000000e+00
6.376367675110826694e-01 4.259376235103671249e-01 1.000000000000000000e+00
4.351881157139885214e-01 2.968520149365995175e-01 -1.000000000000000000e+00
4.844028400332848205e-01 5.377428013298113374e-02 -1.000000000000000000e+00
4.854383174085035169e-01 6.936544639954100866e-01 1.000000000000000000e+00
9.210420845947047130e-01 2.995610016534836495e-01 1.000000000000000000e+00
4.447704489418324858e-02 8.574056568526715605e-01 -1.000000000000000000e+00
3.594249315849794568e-01 6.570326455555181022e-01 1.000000000000000000e+00
5.420578832235004585e-01 8.488111079705137341e-01 1.000000000000000000e+00
5.129419200067841800e-02 3.575493723024358861e-01 -1.000000000000000000e+00
3.729547275137702345e-01 5.139123335982614948e-01 -1.000000000000000000e+00
5.799553894543113541e-01 2.189415846100301044e-01 -1.000000000000000000e+00
2.605612318160572816e-01 7.507818166867203935e-01 1.000000000000000000e+00
9.011448045754232306e-01 9.425557095644977457e-01 1.000000000000000000e+00
8.774461006741169911e-01 6.909010214232972347e-01 1.000000000000000000e+00
7.564941632194569499e-01 6.391377507405997527e-01 1.000000000000000000e+00
3.961428725189790612e-01 4.212585726728649282e-01 -1.000000000000000000e+00
5.479433271131066707e-01 2.381969058336929068e-01 -1.000000000000000000e+00
6.336513922983260105e-01 6.265435548103576169e-01 1.000000000000000000e+00
1.906444083072484919e-01 7.940089159391013895e-01 -1.000000000000000000e+00
6.427372486748809122e-01 7.581178862573924038e-01 1.000000000000000000e+00
9.536784122824573107e-01 7.964841789239486269e-01 1.000000000000000000e+00
9.510823906906900049e-01 3.719838062898113140e-01 1.000000000000000000e+00
